gtfsid,rt90-x,rt90-y
7414757,7311450.948,1833549.058
7414758,7315709.952,1829781.059
7414759,7325263.954,1832566.064
7414760,7319694.956,1823647.059
7414761,7325390.961,1816524.059
7414762,6262620.011,1401160.008
7414763,6252040.012,1389060.005
7414765,6252700.011,1393960.005
7414766,7376157.964,1851190.094
7414769,6251950.012,1388480.005
7414771,6246010.012,1385460.003
7414772,6247900.012,1386190.004
7414773,7421985.988,1848189.117
7414774,7439260.004,1837690.122
7414776,7392359.973,1847896.102
7414777,7396497.974,1849536.104
7414778,7408119.976,1855998.113
7414779,6248530.012,1386540.004
7414780,6249200.012,1386850.004
7414781,6250240.012,1387370.004
7414782,6250630.012,1387510.004
7414783,6264700.012,1396500.007
7414786,7463399.017,1840887.137
7414787,7451125.004,1850581.135
7414788,6264220.012,1396900.007
7414789,7462021.024,1827312.128
7414790,7480828.042,1818359.132
7414791,7480302.051,1800363.12
7414792,6262950.011,1398870.007
7414793,7458367.04,1792221.104
7414794,7455390.043,1780158.095
7414795,7478959.05,1800672.12
7414796,7449910.035,1791110.1
7414797,7443733.026,1802407.104
7414799,7495727.05,1822929.144
7414800,7503348.053,1828107.151
7414801,7516958.065,1825322.157
7414802,7523583.07,1826134.161
7414803,7542491.096,1808231.158
7414804,7558811.104,1818709.176
7414805,7503538.073,1792435.126
7414809,7497020.07,1787148.119
7414810,7486823.06,1791076.117
7414811,6262380.011,1401650.008
7414812,6262010.011,1402220.008
7414813,7444612.021,1813377.111
7414814,6261660.011,1402510.008
7414815,7427896.011,1812358.102
7414816,7456744.068,1710525.047
7414817,6258380.01,1403540.007
7414819,6257030.01,1404910.007
7414820,7456715.068,1711543.048
7414822,6991082.937,1536583.976
7414823,6255210.01,1406730.007
7414824,6254000.009,1408200.007
7414825,7441543.065,1676516.02
7414826,7452421.06,1728127.059
7414827,7449611.056,1735419.063
7414828,7452084.057,1739868.067
7414829,6253680.009,1408250.007
7414830,7464779.071,1723679.059
7414831,7484420.084,1726838.068
7414832,7489600.088,1727365.07
7414833,7492649.091,1727250.071
7414835,6253030.009,1408640.007
7414836,6252600.009,1409090.007
7414837,6252400.009,1410460.007
7414838,6254590.01,1407600.007
7414840,6252660.009,1412170.007
7414841,7295556.976,1738978.022
7414842,6252330.009,1413020.007
7414843,7294659.977,1732750.019
7414844,7296735.98,1722463.016
7414845,7306186.984,1718724.016
7414851,7313355.989,1712583.015
7414856,7290812.958,1792862.038
7414857,6249720.012,1387160.004
7414858,7288078.956,1796408.039
7414859,7285262.961,1778806.032
7414860,7287111.963,1775369.032
7414861,7282176.961,1776867.031
7414863,6471501.001,1493368.018
7414865,7312731.966,1791249.045
7414866,6257950.012,1392660.006
7414867,7286640.957,1791501.037
7414868,7292907.97,1757796.028
7414870,7289481.967,1762755.028
7414871,7289147.965,1769532.03
7414872,7299712.967,1775475.036
7414874,6570403.997,1622914.998
7414876,7322451.964,1805236.054
7414877,7361149.988,1785741.061
7414878,6566875.995,1602595.001
7414879,6567195.995,1602361.001
7414880,7257543.957,1764864.02
7414881,7260785.959,1760435.02
7414882,6778379.94,1365110.023
7414883,7276451.967,1750085.021
7414886,7248271.954,1766453.018
7414887,7240263.952,1766478.016
7414889,7261058.97,1710333.005
7414890,7274630.973,1716853.009
7414891,6221140.026,1318529.991
7414892,7266239.965,1741814.016
7414893,7261603.962,1749813.017
7414894,7260191.961,1752710.017
7414896,7262748.961,1753964.018
7414897,7264967.961,1756518.02
7414898,7246655.956,1756106.015
7414901,7253903.957,1761193.018
7414902,7251509.956,1763420.018
7414903,7251440.958,1756063.016
7414904,7257258.96,1753102.017
7414905,7254122.959,1752082.016
7414906,7269661.961,1763844.023
7414907,7263274.974,1688984.998
7414908,7270700.977,1684754.998
7414909,7268255.96,1764450.023
7414911,7026433.917,1421110.972
7414913,7314260.975,1767428.037
7414916,7315357.975,1768782.038
7414918,7317129.977,1764411.037
7414921,7334059.99,1743273.033
7414922,7341187.996,1732821.03
7414923,7341185.996,1730463.029
7414924,7024933.919,1429184.972
7414925,7024915.918,1424407.972
7414930,7362343.008,1725134.032
7414931,7307419.974,1760696.033
7414932,7313866.976,1763323.036
7414934,7315655.979,1755857.033
7414935,7322439.983,1750859.033
7414943,6225690.018,1351229.996
7414944,7306477.97,1773346.037
7414945,7308929.971,1771580.037
7414946,7304017.969,1774609.037
7414947,7308982.978,1748247.028
7414948,7344684.986,1771197.049
7414949,7340889.984,1770698.047
7414950,7351299.991,1765452.048
7414951,6225710.018,1351899.996
7414952,6737779.957,1448020.012
7414953,7326921.978,1773688.044
7414954,7324538.977,1772747.043
7414955,7323158.974,1779443.045
7414956,7321666.975,1776637.043
7414957,6226010.018,1350179.996
7414958,7317408.972,1780572.043
7414959,7322710.973,1783191.046
7414961,6226220.018,1349839.996
7414962,7330876.931,1878610.078
7414963,6227000.018,1349549.996
7414964,7327869.932,1876457.076
7414965,6229070.019,1348689.996
7414966,7325219.933,1873050.074
7414967,7325094.934,1869997.074
7414969,7324577.934,1870258.074
7414971,7315677.935,1863488.068
7414973,7335527.934,1877323.081
7414974,7342727.938,1873220.083
7414975,7351073.944,1868813.087
7414976,6238750.019,1351519.999
7414977,7347915.945,1864292.084
7414978,7349250.95,1856143.082
7414979,7346837.955,1845523.078
7414982,7340514.942,1865815.081
7414983,7339522.943,1862883.079
7414984,7343947.945,1861960.081
7414985,7340335.947,1856820.078
7414987,7330221.937,1867762.076
7414989,6239750.02,1347809.999
7414990,7535426.139,1685912.047
7414993,6235020.019,1348999.998
7414994,6238500.019,1349409.999
7414996,6743829.956,1455740.011
7414997,6719139.963,1489650.007
7414999,7534151.132,1707287.066
7415000,6221840.021,1336909.993
7415005,7498310.08,1766410.103
7415007,6222430.021,1336529.993
7415008,7593890.17,1760750.14
7415009,7598001.173,1762621.144
7415011,7604297.167,1787910.173
7415012,7584037.146,1787763.162
7415013,7588901.149,1792262.169
7415014,7578277.131,1805055.175
7415016,6220530.02,1340009.993
7415017,6920486.944,1577941.98
7415019,6923305.944,1579806.98
7415021,6919291.944,1580583.98
7415024,6919331.944,1579654.98
7415027,6219700.02,1340079.993
7415028,6925842.943,1580557.98
7415029,6925915.943,1579311.98
7415030,6926111.943,1580701.98
7415035,6219140.02,1339939.993
7415036,6920841.943,1575457.981
7415037,6219280.02,1340569.993
7415038,6219330.02,1340929.993
7415041,6217060.02,1340299.992
7415042,6923903.943,1579049.98
7415043,6922201.944,1578311.98
7415044,6922707.943,1577677.98
7415045,6222910.021,1336499.994
7415046,6214910.019,1341209.992
7415048,6218750.02,1341279.993
7415049,6217580.02,1340579.993
7415050,6921907.944,1579534.98
7415051,6219150.02,1341459.993
7415052,6923055.944,1580693.98
7415053,6923713.943,1572643.981
7415055,6921296.943,1576419.98
7415056,6922668.943,1575983.98
7415057,6923232.943,1576641.98
7415058,6923263.943,1577269.98
7415059,6923145.943,1573619.98
7415060,6922890.943,1575716.98
7415061,6923077.943,1575055.98
7415062,6922715.943,1576345.98
7415063,6216350.02,1340379.992
7415065,6922413.943,1574449.98
7415066,6922008.943,1574861.98
7415067,6922268.943,1574471.98
7415068,6923143.943,1573103.981
7415069,6923837.943,1572227.981
7415070,6923873.943,1572689.98
7415071,6924145.943,1573357.98
7415072,6923977.943,1573385.98
7415073,6921558.944,1578972.98
7415075,6921897.944,1579131.98
7415076,7021537.942,1650355.975
7415077,7019985.942,1649049.975
7415078,7023571.942,1645762.975
7415080,7026628.942,1645565.975
7415081,7022661.942,1640493.975
7415082,7025971.942,1646977.975
7415083,7021505.942,1648413.975
7415085,7024397.942,1645811.975
7415086,7023495.942,1640622.975
7415087,7019841.942,1648021.975
7415088,7041589.936,1534650.971
7415089,7024599.942,1639472.975
7415090,7020141.942,1647517.975
7415091,7025838.942,1647967.975
7415094,6931579.933,1483091.986
7415095,6928006.933,1481099.986
7415096,6943449.943,1601904.978
7415097,6949933.939,1542310.98
7415099,7026421.942,1649912.975
7415100,6959604.942,1596074.977
7415101,7029342.942,1652012.975
7415102,6933139.944,1603470.978
7415103,6956952.943,1605203.977
7415104,6969549.943,1623820.976
7415105,7016729.942,1639187.975
7415106,6232320.024,1329599.995
7415107,6985953.942,1605921.976
7415109,7008675.94,1590011.975
7415110,7052136.942,1638885.975
7415111,6979527.942,1629338.975
7415112,6988811.941,1594732.976
7415113,6224780.022,1335929.994
7415114,6955648.94,1565495.979
7415115,6223920.021,1336679.994
7415116,6234660.024,1328409.996
7415117,6234030.024,1328629.996
7415118,6948974.943,1604754.977
7415119,7035281.937,1537272.972
7415120,7013608.942,1634985.975
7415121,6799109.957,1569459.989
7415122,6986169.941,1597093.976
7415123,6986060.941,1596549.976
7415124,6231280.024,1329759.995
7415125,6996187.942,1627571.975
7415126,7032890.937,1536972.972
7415127,6230740.024,1329909.995
7415128,6933487.943,1582441.979
7415129,6929690.938,1520225.983
7415130,7033366.942,1628501.975
7415131,6989234.941,1587143.976
7415132,6229710.023,1330359.995
7415134,6931874.938,1519304.983
7415135,6228050.023,1332159.994
7415136,6978531.942,1603071.976
7415138,7018693.939,1570127.974
7415139,7002597.941,1595944.975
7415140,6982025.942,1615801.976
7415141,6895764.946,1587544.981
7415142,7045363.942,1657756.976
7415143,6928576.939,1526796.983
7415145,6227690.023,1332449.994
7415146,7038346.942,1630783.975
7415147,6996075.938,1557442.976
7415148,7006021.941,1594933.975
7415149,7026104.942,1622991.975
7415150,6912479.937,1501300.987
7415151,7025835.942,1645477.975
7415152,6956814.942,1589674.978
7415153,6970721.942,1605197.976
7415154,7010567.941,1601273.975
7415155,7022679.942,1632277.975
7415156,6923479.94,1533471.983
7415157,6932783.942,1566357.98
7415158,6928569.943,1579479.98
7415159,6227060.023,1332699.994
7415163,7005186.938,1557871.975
7415164,7063534.943,1635648.975
7415165,7048575.938,1551502.971
7415166,6914820.94,1529164.984
7415169,7030859.941,1667045.975
7415170,6931882.937,1510811.984
7415171,6939511.943,1594411.978
7415173,6938275.944,1603656.978
7415174,6967726.942,1605131.976
7415175,6997401.941,1588857.975
7415176,6763999.954,1468240.007
7415177,7065369.94,1703352.978
7415178,6935054.942,1565465.98
7415179,6938873.943,1588145.979
7415180,7024477.942,1654433.975
7415181,7049224.938,1543073.971
7415183,6910437.945,1586115.98
7415184,6234290.023,1332539.996
7415185,6966739.938,1544227.979
7415186,6972427.942,1596288.977
7415187,6976634.942,1606864.976
7415188,6980326.942,1610271.976
7415189,6921260.943,1572121.981
7415190,6929429.942,1569579.98
7415192,6990939.941,1602467.976
7415193,7011514.938,1551831.974
7415194,6910804.945,1581567.981
7415195,6225500.022,1334269.994
7415196,6924027.939,1521981.984
7415197,6920762.932,1469240.988
7415198,6225460.022,1335089.994
7415199,6950782.941,1571037.979
7415200,6927767.943,1575291.98
7415203,6705349.966,1489590.008
7415204,6677729.973,1527550.004
7415205,6987679.92,1425020.98
7415206,6976196.942,1605042.976
7415207,6987115.921,1428787.98
7415208,6981612.942,1606957.976
7415209,6977856.938,1545590.977
7415210,6988502.92,1426751.98
7415211,7061190.943,1643240.975
7415212,7007389.941,1590483.975
7415213,6903574.946,1596194.98
7415214,6948519.942,1576615.979
7415215,6968046.943,1616829.976
7415216,6974177.942,1620660.976
7415218,6975483.942,1604488.976
7415219,6988510.92,1428207.98
7415220,6986452.921,1431298.98
7415222,6923789.944,1587545.98
7415223,6988883.942,1633129.975
7415224,6952970.942,1582581.978
7415225,7005277.94,1579737.975
7415226,6923008.939,1528506.984
7415227,7053507.941,1588856.973
7415228,6927589.944,1593556.979
7415230,6223270.027,1317639.992
7415231,6907284.939,1509925.987
7415232,6918764.942,1553104.982
7415233,6907334.945,1581364.981
7415235,6959534.941,1583416.978
7415236,6960964.943,1618144.976
7415237,6223070.027,1317459.992
7415238,6226380.024,1327559.994
7415239,7009788.939,1561641.975
7415240,6914009.944,1583029.98
7415241,6927844.942,1564924.981
7415242,6904637.943,1550058.984
7415243,7019315.942,1636617.975
7415246,6946964.943,1600954.978
7415247,7007811.942,1636479.975
7415248,7009380.939,1565980.975
7415249,6226660.025,1325259.994
7415250,6977441.943,1631834.975
7415251,6972815.942,1612085.976
7415252,7060629.937,1532650.969
7415253,6453945.013,1302563.041
7415254,7005655.941,1598394.975
7415255,7044213.936,1532803.971
7415256,6933114.934,1487551.985
7415257,6915409.939,1517827.985
7415258,6934343.935,1498089.984
7415259,6225860.023,1329799.994
7415260,6997973.941,1598437.975
7415261,7060754.942,1603867.973
7415262,6225630.023,1330369.994
7415263,6955664.943,1601094.977
7415264,7025404.939,1563489.973
7415265,6954484.942,1589662.978
7415266,6223570.027,1316639.992
7415267,6958121.943,1610823.977
7415271,6931085.944,1592989.979
7415273,6989430.942,1625084.975
7415274,6978116.942,1618436.976
7415275,6937435.943,1581923.979
7415276,6990624.941,1600822.976
7415279,7022805.942,1624835.975
7415280,6942219.94,1551087.98
7415281,6225310.026,1319129.993
7415282,6980381.942,1612997.976
7415283,7032285.941,1602469.974
7415284,6909764.945,1582074.981
7415286,6931316.944,1589295.979
7415287,6225000.026,1318659.992
7415288,7006226.94,1576283.975
7415289,6226760.025,1323419.993
7415290,6938845.943,1582483.979
7415291,7066873.943,1621771.974
7415293,6955224.943,1611614.977
7415294,7023570.942,1652256.975
7415295,6934860.942,1569099.98
7415296,6225590.025,1322539.993
7415297,6999011.941,1599546.975
7415298,6226230.026,1320669.993
7415299,6936899.941,1559759.98
7415301,7016733.942,1628542.975
7415302,6977971.942,1605297.976
7415303,7048873.942,1647620.975
7415304,7021816.942,1642788.975
7415306,7038320.942,1618439.974
7415308,6958331.942,1589461.977
7415309,6934205.943,1580779.979
7415310,6227330.026,1322109.993
7415311,6909023.944,1564751.982
7415312,6226520.026,1321249.993
7415313,7007985.939,1571972.975
7415314,6938399.944,1602841.978
7415315,7031820.938,1557315.973
7415316,6226250.026,1321819.993
7415317,6975351.942,1616090.976
7415318,6936417.943,1586527.979
7415319,7033917.942,1654047.975
7415320,7068643.943,1651338.976
7415321,6925771.944,1596521.979
7415322,7027135.939,1560281.973
7415323,7031700.942,1652879.975
7415325,6931453.943,1578383.98
7415326,6227040.025,1322609.993
7415327,6631869.982,1545530.005
7415329,7002471.941,1597667.975
7415330,6920890.944,1577550.98
7415332,6966209.942,1607609.976
7415333,6954167.938,1538227.98
7415334,6930260.938,1518080.983
7415335,6987541.921,1429983.98
7415336,6970835.941,1580315.977
7415337,6986535.941,1596501.976
7415338,6932254.941,1553244.981
7415339,7030545.942,1642257.975
7415340,6989535.94,1582371.976
7415341,7026775.942,1637634.975
7415342,7018775.942,1628842.975
7415343,6935376.944,1597133.978
7415344,6917549.943,1563579.982
7415345,6925737.94,1532106.983
7415346,6984349.922,1433699.98
7415347,6923399.931,1458455.989
7415348,6974910.943,1628712.975
7415349,6981306.94,1572501.977
7415353,6255620.029,1313370.001
7415354,6944241.943,1595367.978
7415355,6933827.944,1594351.979
7415357,6924127.934,1482987.987
7415358,7005644.939,1561433.975
7415359,6252750.029,1314630
7415360,7011978.922,1440606.974
7415361,7012069.939,1569547.974
7415362,7022719.942,1637978.975
7415363,6961171.943,1607931.977
7415364,6926871.93,1454315.989
7415365,7026693.941,1612809.974
7415366,6961274.942,1589654.977
7415367,6253460.029,1313540
7415368,6980539.942,1612660.976
7415369,6935230.936,1508709.984
7415371,6985677.941,1598456.976
7415373,6987652.942,1637849.975
7415375,7021300.942,1645174.975
7415376,6954684.943,1604314.977
7415377,6958683.943,1605790.977
7415378,7022331.942,1637115.975
7415379,7023779.942,1641383.975
7415380,6993791.941,1593177.976
7415381,6254200.029,1313590
7415382,6989635.941,1596427.976
7415383,6996693.941,1598333.975
7415384,6254680.029,1313340
7415385,6255100.029,1313060.001
7415386,7008559.938,1553775.975
7415387,7015252.938,1548959.974
7415388,7019085.937,1545018.974
7415389,7022259.937,1541793.973
7415390,7029889.936,1536956.972
7415391,7024053.942,1644123.975
7415392,7036517.937,1536121.972
7415393,7008390.941,1591829.975
7415394,7007393.94,1581261.975
7415395,7040295.938,1546087.972
7415396,7020217.939,1569829.974
7415397,7024105.939,1564920.974
7415400,6980369.941,1590948.976
7415401,6984658.942,1629787.975
7415402,6982507.942,1622517.975
7415403,6974010.942,1613033.976
7415404,6986695.942,1624269.975
7415405,6968005.942,1613179.976
7415406,6970806.942,1607560.976
7415407,6978408.942,1628925.975
7415408,7023979.942,1628617.975
7415410,7020611.941,1612285.975
7415411,7016983.941,1606135.975
7415412,7018073.942,1643380.975
7415413,6255770.029,1313850.001
7415414,7027000.942,1628851.975
7415415,7016901.942,1626126.975
7415416,7026738.942,1622570.975
7415417,6948804.943,1595844.978
7415418,6946324.943,1596874.978
7415419,6918187.942,1556774.982
7415420,6922305.941,1544575.983
7415423,6930024.938,1522293.983
7415425,7006999.94,1584770.975
7415426,7021328.942,1645495.975
7415427,6945037.942,1582008.979
7415428,6991873.941,1600336.976
7415429,6946021.94,1547847.98
7415431,7083475.938,1528670.966
7415432,6256240.03,1312220.001
7415434,6934609.942,1563894.98
7415435,6934761.943,1581685.979
7415436,6934681.944,1598886.978
7415437,6949954.942,1577175.979
7415440,7007336.94,1573653.975
7415442,7008147.94,1575565.975
7415443,6259480.03,1310440.002
7415445,6918179.943,1567168.981
7415447,6948978.943,1607810.977
